"Endpoint ID","auto~Time_Angle#values.value","auto~Time_Button#values.value","auto~Time_CableWrap#values.value","auto~Time_Fader#values.value","auto~Time_ProbeGoal#values.value","auto~accX#values.value","auto~accY#values.value","auto~accZ#values.value","auto~angleValue#values.value","auto~cumForce#values.value","auto~faderValue#values.value","auto~gyroX#values.value","auto~gyroY#values.value","auto~gyroZ#values.value","auto~probeGoalState#values.value","auto~probeStartState#values.value","auto~pushButtonState#values.value","auto~resetButtonState#values.value","auto~startButtonState#values.value","auto~stopButtonState#values.value","auto~trialCounter#values.value","auto~trialPoints#values.value","auto~trialStarted#values.value","auto~trialTime#values.value","Date"
"01d0b6f3-ea45-4719-b6c9-a93693961a66","0","15963055","0","32362705","0","-9.033203125","23.19335938","1088.378906","4079","32.25708008","3772","11.16943359","0","-0.793457031","1","1","1","1","1","1","3","2","1","0","2023-06-02 17:03:24"
"01d0b6f3-ea45-4719-b6c9-a93693961a66","0","15963055","0","32362705","0","-5.615234375","11.23046875","1088.134766","4077","32.33227539","3807","12.26806641","-1.525878906","-0.366210938","1","1","1","1","1","1","3","2","1","0","2023-06-02 17:03:25"
"01d0b6f3-ea45-4719-b6c9-a93693961a66","0","15963055","0","32362705","0","-15.13671875","27.58789063","1056.396484","4080","32.62890625","3978","11.96289063","0.122070313","0.305175781","1","1","1","1","1","1","3","2","1","0","2023-06-02 17:03:25"
"01d0b6f3-ea45-4719-b6c9-a93693961a66","0","15963055","0","32362705","0","5.615234375","11.47460938","1087.890625","4079","32.80053711","3981","12.75634766","-0.366210938","-0.549316406","1","1","1","1","1","1","3","2","1","0","2023-06-02 17:03:25"
"01d0b6f3-ea45-4719-b6c9-a93693961a66","0","15963055","0","32362705","0","-7.568359375","-1.220703125","1080.078125","4078","32.93554688","3981","10.62011719","-0.427246094","-0.366210938","1","1","1","1","1","1","3","2","1","0","2023-06-02 17:03:25"
"01d0b6f3-ea45-4719-b6c9-a93693961a66","0","15963055","0","32362705","0","-5.37109375","12.20703125","1083.984375","4077","32.99609375","3982","11.41357422","-0.366210938","0.061035156","1","1","1","1","1","1","3","2","1","0","2023-06-02 17:03:25"
"01d0b6f3-ea45-4719-b6c9-a93693961a66","0","15963055","0","32362705","0","-13.18359375","-10.49804688","1102.050781","4077","33.2421875","3983","11.29150391","-0.122070313","-0.427246094","1","1","1","1","1","1","3","2","1","0","2023-06-02 17:03:25"
"01d0b6f3-ea45-4719-b6c9-a93693961a66","0","15963055","0","32362705","0","-18.31054688","10.49804688","1078.125","4075","33.27709961","3982","11.29150391","-0.244140625","-0.122070313","1","1","1","1","1","1","3","2","1","0","2023-06-02 17:03:26"
"01d0b6f3-ea45-4719-b6c9-a93693961a66","0","15963055","0","32362705","0","-13.18359375","11.96289063","1086.914063","4075","33.43774414","3982","10.68115234","-0.427246094","0","1","1","1","1","1","1","3","2","1","0","2023-06-02 17:03:26"
"01d0b6f3-ea45-4719-b6c9-a93693961a66","0","15963055","0","32362705","0","-10.00976563","2.9296875","1083.984375","4075","33.49902344","3982","10.68115234","-0.671386719","-0.183105469","1","1","1","1","1","1","3","2","1","0","2023-06-02 17:03:26"
"01d0b6f3-ea45-4719-b6c9-a93693961a66","0","15963055","0","32362705","0","8.30078125","8.544921875","1080.078125","4079","33.60107422","3982","10.68115234","0","0","1","1","1","1","1","1","3","2","1","0","2023-06-02 17:03:26"
"01d0b6f3-ea45-4719-b6c9-a93693961a66","0","15963055","0","32362705","0","9.27734375","10.98632813","1064.941406","4077","33.7421875","3982","9.338378906","0.244140625","-0.366210938","1","1","1","1","1","1","3","2","1","0","2023-06-02 17:03:26"
"01d0b6f3-ea45-4719-b6c9-a93693961a66","0","15963055","0","32362705","0","-7.080078125","11.23046875","1061.279297","4079","33.84692383","3983","9.399414063","-0.48828125","-0.610351563","1","1","1","1","1","1","3","2","1","0","2023-06-02 17:03:26"
"01d0b6f3-ea45-4719-b6c9-a93693961a66","0","15963055","0","32362705","0","-7.32421875","1.953125","1078.125","4078","33.98974609","3981","10.92529297","0.061035156","0","1","1","1","1","1","1","3","2","1","0","2023-06-02 17:03:26"
"01d0b6f3-ea45-4719-b6c9-a93693961a66","0","15963055","0","32362705","0","0.732421875","-4.8828125","1089.355469","4076","34.15405273","3983","9.948730469","-0.244140625","-0.183105469","1","1","1","1","1","1","3","2","1","0","2023-06-02 17:03:26"
"01d0b6f3-ea45-4719-b6c9-a93693961a66","0","15963055","0","32362705","0","4.39453125","7.568359375","1069.335938","4078","34.06201172","3983","10.80322266","-0.549316406","-0.305175781","1","1","1","1","1","1","3","2","1","0","2023-06-02 17:03:26"
"01d0b6f3-ea45-4719-b6c9-a93693961a66","0","15963055","0","32362705","0","-2.44140625","3.41796875","1084.472656","4075","34.20996094","3981","10.43701172","-0.305175781","-0.061035156","1","1","1","1","1","1","3","2","1","0","2023-06-02 17:03:27"
"01d0b6f3-ea45-4719-b6c9-a93693961a66","0","15963055","0","32362705","0","-20.5078125","-7.32421875","1088.378906","4077","34.34936523","3981","10.49804688","0.061035156","-0.183105469","1","1","1","1","1","1","3","2","1","0","2023-06-02 17:03:27"
"01d0b6f3-ea45-4719-b6c9-a93693961a66","0","15963055","0","32362705","0","-6.8359375","22.70507813","1073.974609","4077","34.44213867","3983","11.35253906","0.183105469","-0.48828125","1","1","1","1","1","1","3","2","1","0","2023-06-02 17:03:27"
"01d0b6f3-ea45-4719-b6c9-a93693961a66","0","15963055","0","32362705","0","9.765625","-9.765625","1078.857422","4075","34.5769043","3983","10.7421875","0.366210938","-0.610351563","1","1","1","1","1","1","3","2","1","0","2023-06-02 17:03:27"
"01d0b6f3-ea45-4719-b6c9-a93693961a66","0","15963055","0","32362705","0","-1.220703125","29.78515625","1085.9375","4076","34.64746094","3983","11.23046875","0.915527344","-0.549316406","1","1","1","1","1","1","3","2","1","0","2023-06-02 17:03:27"
"01d0b6f3-ea45-4719-b6c9-a93693961a66","0","15963055","0","32362705","0","-8.30078125","-3.662109375","1089.355469","4078","34.78100586","3981","11.10839844","-0.366210938","0","1","1","1","1","1","1","3","2","1","0","2023-06-02 17:03:27"
"01d0b6f3-ea45-4719-b6c9-a93693961a66","0","15963055","0","32362705","0","3.90625","-27.34375","1109.130859","4079","34.82910156","3983","11.29150391","-0.244140625","0.183105469","1","1","1","1","1","1","3","2","1","0","2023-06-02 17:03:27"
"01d0b6f3-ea45-4719-b6c9-a93693961a66","0","15963055","0","32362705","0","-14.89257813","-30.2734375","1098.388672","4076","34.87133789","3981","10.62011719","0","0.305175781","1","1","1","1","1","1","3","2","1","0","2023-06-02 17:03:28"
"01d0b6f3-ea45-4719-b6c9-a93693961a66","0","15963055","0","32362705","0","-0.732421875","2.44140625","1105.46875","4077","34.94604492","3981","11.10839844","0","-0.122070313","1","1","1","1","1","1","3","2","1","0","2023-06-02 17:03:28"
"01d0b6f3-ea45-4719-b6c9-a93693961a66","0","15963055","0","32362705","0","-14.40429688","-17.08984375","1078.369141","4076","35.08764648","3983","11.41357422","-0.061035156","-0.122070313","1","1","1","1","1","1","3","2","1","0","2023-06-02 17:03:28"
"01d0b6f3-ea45-4719-b6c9-a93693961a66","0","15963055","0","32362705","0","-13.671875","14.40429688","1068.359375","4078","35.12719727","3981","11.23046875","-0.244140625","-0.366210938","1","1","1","1","1","1","3","2","1","0","2023-06-02 17:03:28"
"01d0b6f3-ea45-4719-b6c9-a93693961a66","0","15963055","0","32362705","0","-14.40429688","-2.9296875","1073.730469","4079","35.24731445","3982","10.86425781","-0.427246094","-0.427246094","1","1","1","1","1","1","3","2","1","0","2023-06-02 17:03:28"
"01d0b6f3-ea45-4719-b6c9-a93693961a66","0","15963055","0","32362705","0","18.06640625","38.57421875","1085.449219","4077","35.37060547","3982","10.55908203","-0.671386719","-0.48828125","1","1","1","1","1","1","3","2","1","0","2023-06-02 17:03:28"
"01d0b6f3-ea45-4719-b6c9-a93693961a66","0","15963055","0","32362705","0","-2.685546875","-76.90429688","1225.341797","4075","35.49121094","3982","9.338378906","-2.807617188","-0.061035156","1","1","1","1","1","1","3","2","1","0","2023-06-02 17:03:29"
"01d0b6f3-ea45-4719-b6c9-a93693961a66","0","15963055","0","32362705","0","-22.70507813","-20.99609375","1086.181641","4080","35.75024414","3982","10.62011719","-0.305175781","-0.305175781","1","1","1","1","1","1","3","2","1","0","2023-06-02 17:03:29"
"01d0b6f3-ea45-4719-b6c9-a93693961a66","0","15963055","0","32362705","0","-15.38085938","12.6953125","1087.402344","4078","35.84277344","3982","10.86425781","-0.9765625","-0.549316406","1","1","1","1","1","1","3","2","1","0","2023-06-02 17:03:29"
"01d0b6f3-ea45-4719-b6c9-a93693961a66","0","15963055","0","32362705","0","1.46484375","-1.46484375","1077.636719","4079","35.90209961","3985","10.49804688","0.366210938","-0.732421875","1","1","1","1","1","1","3","2","1","0","2023-06-02 17:03:29"
"01d0b6f3-ea45-4719-b6c9-a93693961a66","0","15963055","0","32362705","0","-13.18359375","7.8125","1079.101563","4076","36.03051758","3981","11.23046875","-0.549316406","0.061035156","1","1","1","1","1","1","3","2","1","0","2023-06-02 17:03:29"
"01d0b6f3-ea45-4719-b6c9-a93693961a66","0","15963055","0","32362705","0","3.173828125","4.150390625","1079.833984","4077","36.09545898","3982","11.35253906","0","-0.061035156","1","1","1","1","1","1","3","2","1","0","2023-06-02 17:03:29"
"01d0b6f3-ea45-4719-b6c9-a93693961a66","0","15963055","0","32362705","0","-16.84570313","-4.39453125","1080.078125","4077","36.22705078","3980","11.23046875","0.061035156","-0.244140625","1","1","1","1","1","1","3","2","1","0","2023-06-02 17:03:29"
"01d0b6f3-ea45-4719-b6c9-a93693961a66","0","15963055","0","32362705","0","-5.615234375","-7.32421875","1086.669922","4076","36.33789063","3983","9.155273438","0.061035156","-0.671386719","1","1","1","1","1","1","3","2","1","0","2023-06-02 17:03:29"
"01d0b6f3-ea45-4719-b6c9-a93693961a66","0","15963055","0","32362705","0","-9.765625","-1.46484375","1085.449219","4078","36.38769531","3982","10.62011719","-0.122070313","0","1","1","1","1","1","1","3","2","1","0","2023-06-02 17:03:30"
"01d0b6f3-ea45-4719-b6c9-a93693961a66","0","15963055","0","32362705","0","-0.732421875","12.20703125","1092.285156","4079","36.44042969","3979","8.666992188","0.793457031","-0.244140625","1","1","1","1","1","1","3","2","1","0","2023-06-02 17:03:30"
"01d0b6f3-ea45-4719-b6c9-a93693961a66","0","15963055","0","32362705","0","6.103515625","15.625","1068.847656","4077","36.57250977","3982","10.92529297","-0.061035156","-0.305175781","1","1","1","1","1","1","3","2","1","0","2023-06-02 17:03:30"
"01d0b6f3-ea45-4719-b6c9-a93693961a66","0","15963055","0","32362705","0","6.8359375","-3.173828125","1074.21875","4079","36.67480469","3983","10.62011719","-0.671386719","-0.305175781","1","1","1","1","1","1","3","2","1","0","2023-06-02 17:03:30"
"01d0b6f3-ea45-4719-b6c9-a93693961a66","0","15963055","0","32362705","0","-11.71875","-0.48828125","1067.138672","4076","36.75366211","3982","11.90185547","-0.793457031","0.305175781","1","1","1","1","1","1","3","2","1","0","2023-06-02 17:03:30"
"01d0b6f3-ea45-4719-b6c9-a93693961a66","0","15963055","0","32362705","0","-4.8828125","21.72851563","1076.171875","4077","36.82373047","3981","10.55908203","-0.183105469","-0.366210938","1","1","1","1","1","1","3","2","1","0","2023-06-02 17:03:30"
"01d0b6f3-ea45-4719-b6c9-a93693961a66","0","15963055","0","32362705","0","-18.06640625","12.20703125","1081.298828","4079","36.98388672","3982","10.7421875","-0.244140625","-0.366210938","1","1","1","1","1","1","3","2","1","0","2023-06-02 17:03:30"
"01d0b6f3-ea45-4719-b6c9-a93693961a66","0","15963055","0","32362705","0","-27.34375","16.6015625","1082.763672","4079","37.04614258","3981","10.19287109","0.122070313","-0.427246094","1","1","1","1","1","1","3","2","1","0","2023-06-02 17:03:30"
"01d0b6f3-ea45-4719-b6c9-a93693961a66","0","15963055","0","32362705","0","-19.77539063","-0.48828125","1088.378906","4080","37.11035156","3982","10.13183594","0","-0.244140625","1","1","1","1","1","1","3","2","1","0","2023-06-02 17:03:30"
"01d0b6f3-ea45-4719-b6c9-a93693961a66","0","15963055","0","32362705","0","-10.7421875","8.7890625","1070.068359","4075","37.1965332","3983","9.887695313","-0.183105469","0","1","1","1","1","1","1","3","2","1","0","2023-06-02 17:03:30"
"01d0b6f3-ea45-4719-b6c9-a93693961a66","0","15963055","0","32362705","0","3.90625","4.638671875","1108.886719","4077","37.27392578","3982","9.338378906","-1.098632813","-0.244140625","1","1","1","1","1","1","3","2","1","0","2023-06-02 17:03:31"
"01d0b6f3-ea45-4719-b6c9-a93693961a66","0","15963055","0","32362705","0","-5.126953125","9.765625","1036.132813","4079","37.42285156","3979","10.19287109","0.122070313","-0.854492188","1","1","1","1","1","1","3","2","1","0","2023-06-02 17:03:31"
"01d0b6f3-ea45-4719-b6c9-a93693961a66","0","15963055","0","32362705","0","6.591796875","-7.32421875","1107.177734","4077","37.54077148","3982","10.49804688","-0.366210938","0.183105469","1","1","1","1","1","1","3","2","1","0","2023-06-02 17:03:31"
"01d0b6f3-ea45-4719-b6c9-a93693961a66","0","15963055","0","32362705","0","11.47460938","-10.00976563","1082.03125","4079","37.60375977","3981","10.43701172","-0.427246094","-0.427246094","1","1","1","1","1","1","3","2","1","0","2023-06-02 17:03:31"
"01d0b6f3-ea45-4719-b6c9-a93693961a66","0","15963055","0","32362705","0","-2.44140625","-0.244140625","1097.412109","4079","37.734375","3982","11.16943359","0.793457031","0","1","1","1","1","1","1","3","2","1","0","2023-06-02 17:03:31"
"01d0b6f3-ea45-4719-b6c9-a93693961a66","0","15963055","0","32362705","0","-6.103515625","5.126953125","1088.867188","4079","37.78564453","3981","10.68115234","0.427246094","-0.244140625","1","1","1","1","1","1","3","2","1","0","2023-06-02 17:03:31"
"01d0b6f3-ea45-4719-b6c9-a93693961a66","0","15963055","0","32362705","0","0","15.625","1040.527344","4079","37.84521484","3982","10.25390625","-0.305175781","-0.732421875","1","1","1","1","1","1","3","2","1","0","2023-06-02 17:03:31"
"01d0b6f3-ea45-4719-b6c9-a93693961a66","0","15963055","0","32362705","0","-10.49804688","7.32421875","1087.890625","4079","37.96972656","3981","9.521484375","-0.671386719","-0.610351563","1","1","1","1","1","1","3","2","1","0","2023-06-02 17:03:31"
"01d0b6f3-ea45-4719-b6c9-a93693961a66","0","15963055","0","32362705","0","8.544921875","8.30078125","1085.205078","4076","38.14233398","3981","8.361816406","-0.549316406","-0.061035156","1","1","1","1","1","1","3","2","1","0","2023-06-02 17:03:31"
"01d0b6f3-ea45-4719-b6c9-a93693961a66","0","15963055","0","32362705","0","-4.39453125","0.48828125","1090.820313","4079","38.29125977","3980","9.094238281","0.305175781","-0.061035156","1","1","1","1","1","1","3","2","1","0","2023-06-02 17:03:32"
"01d0b6f3-ea45-4719-b6c9-a93693961a66","0","15963055","0","32362705","0","166.5039063","-251.2207031","2109.619141","4078","38.34594727","3982","5.432128906","-5.310058594","-0.122070313","1","1","1","1","1","1","3","2","1","0","2023-06-02 17:03:32"
"01d0b6f3-ea45-4719-b6c9-a93693961a66","0","15963055","0","32362705","0","-9.27734375","1.46484375","1123.291016","4077","40.03833008","3982","10.00976563","0.793457031","-0.610351563","1","1","1","1","1","1","3","2","1","0","2023-06-02 17:03:32"
"01d0b6f3-ea45-4719-b6c9-a93693961a66","0","15963055","0","32362705","0","2.44140625","-11.23046875","1128.173828","4080","40.11035156","3982","10.86425781","0.244140625","-0.732421875","1","1","1","1","1","1","3","2","1","0","2023-06-02 17:03:32"
"01d0b6f3-ea45-4719-b6c9-a93693961a66","0","15963055","0","32362705","0","-17.578125","7.568359375","1083.984375","4077","40.35205078","3981","10.07080078","-0.366210938","-0.061035156","1","1","1","1","1","1","3","2","1","0","2023-06-02 17:03:32"
"01d0b6f3-ea45-4719-b6c9-a93693961a66","0","15963055","0","32362705","0","-19.28710938","14.89257813","1066.162109","4077","40.4074707","3981","9.765625","0","-0.427246094","1","1","1","1","1","1","3","2","1","0","2023-06-02 17:03:32"
"01d0b6f3-ea45-4719-b6c9-a93693961a66","0","15963055","0","32362705","0","-5.615234375","7.32421875","1084.716797","4078","40.48632813","3982","9.216308594","0.244140625","-0.854492188","1","1","1","1","1","1","3","2","1","0","2023-06-02 17:03:33"
"01d0b6f3-ea45-4719-b6c9-a93693961a66","0","15963055","0","32362705","42992725","-0.732421875","11.96289063","1063.476563","4077","40.62792969","3986","9.887695313","0.122070313","-0.183105469","0","1","1","1","1","1","3","3","1","0","2023-06-02 17:03:33"
"01d0b6f3-ea45-4719-b6c9-a93693961a66","0","15963055","0","32362705","42992725","-12.93945313","25.87890625","1055.664063","4077","40.78369141","3986","10.62011719","-0.305175781","-0.732421875","0","1","1","1","1","1","3","3","1","0","2023-06-02 17:03:33"
"01d0b6f3-ea45-4719-b6c9-a93693961a66","0","15963055","0","32362705","42992725","-168.2128906","139.1601563","228.0273438","4078","40.96899414","3988","21.54541016","12.26806641","0.48828125","0","1","1","1","1","1","3","3","1","0","2023-06-02 17:03:33"
"01d0b6f3-ea45-4719-b6c9-a93693961a66","0","15963055","0","32362705","42992725","-22.70507813","25.63476563","1092.529297","4080","42.22607422","3987","9.643554688","-0.122070313","0","0","1","1","1","1","1","3","3","1","0","2023-06-02 17:03:33"
"01d0b6f3-ea45-4719-b6c9-a93693961a66","0","15963055","0","32362705","42992725","-4.8828125","13.18359375","1075.195313","4077","42.35668945","3987","10.86425781","0.244140625","0.244140625","0","1","1","1","1","1","3","3","1","0","2023-06-02 17:03:34"
"01d0b6f3-ea45-4719-b6c9-a93693961a66","0","15963055","0","32362705","42992725","60.546875","55.90820313","1164.0625","4077","42.51611328","3987","10.43701172","-0.122070313","-0.427246094","0","1","1","1","1","1","3","3","1","0","2023-06-02 17:03:34"
"01d0b6f3-ea45-4719-b6c9-a93693961a66","0","15963055","0","32362705","42992725","-25.14648438","-8.7890625","1088.623047","4079","42.80810547","3987","11.23046875","0.183105469","-0.244140625","0","1","1","1","1","1","3","3","1","0","2023-06-02 17:03:34"
"01d0b6f3-ea45-4719-b6c9-a93693961a66","0","15963055","0","32362705","42992725","-17.82226563","18.79882813","1082.275391","4075","42.83886719","3987","10.19287109","0.671386719","-0.366210938","0","1","1","1","1","1","3","3","1","0","2023-06-02 17:03:34"
"01d0b6f3-ea45-4719-b6c9-a93693961a66","0","15963055","0","32362705","42992725","6.8359375","-6.103515625","1088.134766","4078","42.97851563","3988","10.25390625","-0.427246094","-0.48828125","0","1","1","1","1","1","3","3","1","0","2023-06-02 17:03:34"
"01d0b6f3-ea45-4719-b6c9-a93693961a66","0","15963055","0","32362705","42992725","-10.25390625","0.9765625","1096.923828","4077","43.04052734","3988","10.19287109","0.48828125","-0.366210938","0","1","1","1","1","1","3","3","1","0","2023-06-02 17:03:34"
"01d0b6f3-ea45-4719-b6c9-a93693961a66","0","15963055","0","32362705","42992725","-1.953125","18.06640625","1092.773438","4080","43.0847168","3986","10.49804688","-0.061035156","-0.244140625","0","1","1","1","1","1","3","3","1","0","2023-06-02 17:03:34"
"01d0b6f3-ea45-4719-b6c9-a93693961a66","0","15963055","0","32362705","42992725","1.220703125","40.77148438","1095.703125","4078","43.1574707","3986","9.948730469","0.183105469","-0.610351563","0","1","1","1","1","1","3","3","1","0","2023-06-02 17:03:35"
"01d0b6f3-ea45-4719-b6c9-a93693961a66","0","15963055","0","32362705","42992725","-41.74804688","-36.37695313","1070.556641","4077","43.2902832","3987","10.92529297","0.671386719","-0.183105469","0","1","1","1","1","1","3","3","1","0","2023-06-02 17:03:35"
"01d0b6f3-ea45-4719-b6c9-a93693961a66","0","15963055","0","32362705","42992725","-13.42773438","24.16992188","1109.130859","4079","43.46264648","3988","11.10839844","-0.48828125","-0.732421875","0","1","1","1","1","1","3","3","1","0","2023-06-02 17:03:35"
"01d0b6f3-ea45-4719-b6c9-a93693961a66","0","15963055","0","32362705","42992725","15.38085938","-4.638671875","1081.054688","4076","43.5390625","3987","9.704589844","0.610351563","-0.427246094","0","1","1","1","1","1","3","3","1","0","2023-06-02 17:03:35"
"01d0b6f3-ea45-4719-b6c9-a93693961a66","0","15963055","0","32362705","42992725","-6.103515625","29.78515625","1085.205078","4076","43.74731445","3987","10.49804688","-0.244140625","-0.854492188","0","1","1","1","1","1","3","3","1","0","2023-06-02 17:03:35"
"01d0b6f3-ea45-4719-b6c9-a93693961a66","0","15963055","0","32362705","42992725","-7.568359375","-3.41796875","1086.669922","4077","43.83520508","3985","10.07080078","-0.244140625","0.244140625","0","1","1","1","1","1","3","3","1","0","2023-06-02 17:03:35"
"01d0b6f3-ea45-4719-b6c9-a93693961a66","0","15963055","0","32362705","42992725","-18.06640625","13.42773438","1085.449219","4078","43.95703125","3987","11.04736328","-0.671386719","-0.427246094","0","1","1","1","1","1","3","3","1","0","2023-06-02 17:03:35"
"01d0b6f3-ea45-4719-b6c9-a93693961a66","0","15963055","0","32362705","42992725","-17.08984375","28.80859375","1091.064453","4078","43.88696289","3987","10.25390625","-0.244140625","-0.48828125","0","1","1","1","1","1","3","3","1","0","2023-06-02 17:03:35"
"01d0b6f3-ea45-4719-b6c9-a93693961a66","0","15963055","0","32362705","42992725","-17.82226563","-26.12304688","1092.285156","4079","44.21972656","3986","10.55908203","-0.061035156","-0.244140625","0","1","1","1","1","1","3","3","1","0","2023-06-02 17:03:36"
"01d0b6f3-ea45-4719-b6c9-a93693961a66","0","15963055","0","32362705","42992725","-15.86914063","9.521484375","1076.416016","4075","44.3137207","3986","10.80322266","-0.244140625","-0.793457031","0","1","1","1","1","1","3","3","1","0","2023-06-02 17:03:36"
"01d0b6f3-ea45-4719-b6c9-a93693961a66","0","15963055","0","32362705","42992725","-22.21679688","-12.93945313","965.3320313","4076","44.38037109","3986","10.7421875","-0.183105469","-0.244140625","0","1","1","1","1","1","3","3","1","0","2023-06-02 17:03:36"
"01d0b6f3-ea45-4719-b6c9-a93693961a66","0","15963055","0","32362705","42992725","-0.732421875","11.47460938","1091.552734","4077","44.61303711","3988","11.10839844","0.122070313","-0.244140625","0","1","1","1","1","1","3","3","1","0","2023-06-02 17:03:36"
"01d0b6f3-ea45-4719-b6c9-a93693961a66","0","15963055","0","32362705","42992725","-10.00976563","-3.173828125","1095.214844","4076","44.68164063","3986","10.31494141","-0.061035156","0.122070313","0","1","1","1","1","1","3","3","1","0","2023-06-02 17:03:36"
"01d0b6f3-ea45-4719-b6c9-a93693961a66","0","15963055","0","32362705","42992725","2.197265625","-3.90625","1082.519531","4077","44.88598633","3983","10.43701172","0.122070313","-0.48828125","1","1","1","1","1","1","3","3","1","0","2023-06-02 17:03:36"
"01d0b6f3-ea45-4719-b6c9-a93693961a66","0","15963055","0","32362705","42992725","13.42773438","31.49414063","1108.154297","4077","44.95117188","3982","11.04736328","-1.098632813","-0.305175781","1","1","1","1","1","1","3","3","1","0","2023-06-02 17:03:37"
"01d0b6f3-ea45-4719-b6c9-a93693961a66","0","15963055","0","32362705","42992725","96.43554688","366.4550781","1187.5","4078","45.10229492","3983","8.117675781","-2.624511719","-0.48828125","1","1","1","1","1","1","3","3","1","0","2023-06-02 17:03:37"
"01d0b6f3-ea45-4719-b6c9-a93693961a66","0","15963055","0","32362705","42992725","110.8398438","20.5078125","1090.332031","4075","45.70922852","3981","10.49804688","-0.366210938","0.244140625","1","1","1","1","1","1","3","3","1","0","2023-06-02 17:03:37"
"01d0b6f3-ea45-4719-b6c9-a93693961a66","0","15963055","0","32362705","42992725","1.953125","-65.67382813","1110.595703","4080","45.8996582","3981","10.31494141","0","-0.48828125","1","1","1","1","1","1","3","3","1","0","2023-06-02 17:03:37"
"01d0b6f3-ea45-4719-b6c9-a93693961a66","0","15963055","0","32362705","42992725","0.732421875","0.244140625","1055.664063","4079","46.03051758","3982","10.55908203","-0.122070313","-0.305175781","1","1","1","1","1","1","3","3","1","0","2023-06-02 17:03:37"
"01d0b6f3-ea45-4719-b6c9-a93693961a66","0","15963055","0","32362705","42992725","-5.37109375","13.18359375","1088.134766","4078","46.12524414","3982","9.826660156","-0.122070313","-0.183105469","1","1","1","1","1","1","3","3","1","0","2023-06-02 17:03:37"
"01d0b6f3-ea45-4719-b6c9-a93693961a66","0","15963055","0","32362705","42992725","-16.11328125","15.38085938","1080.078125","4079","46.27026367","3983","10.62011719","-0.427246094","0.122070313","1","1","1","1","1","1","3","3","1","0","2023-06-02 17:03:37"
"01d0b6f3-ea45-4719-b6c9-a93693961a66","0","15963055","0","32362705","42992725","2.44140625","6.103515625","1082.03125","4075","46.19433594","3981","10.86425781","-0.48828125","-0.122070313","1","1","1","1","1","1","3","3","1","0","2023-06-02 17:03:37"
"01d0b6f3-ea45-4719-b6c9-a93693961a66","0","15963055","0","32362705","42992725","-5.615234375","16.6015625","1099.853516","4077","46.39868164","3980","9.948730469","-0.610351563","-0.061035156","1","1","1","1","1","1","3","3","1","0","2023-06-02 17:03:37"
"01d0b6f3-ea45-4719-b6c9-a93693961a66","0","15963055","0","32362705","42992725","-12.93945313","-3.173828125","1077.636719","4076","46.46606445","3982","8.972167969","0.244140625","-0.305175781","1","1","1","1","1","1","3","3","1","0","2023-06-02 17:03:38"
"01d0b6f3-ea45-4719-b6c9-a93693961a66","0","15963055","0","32362705","42992725","-11.71875","-16.35742188","1081.298828","4078","46.52172852","3981","11.77978516","0.48828125","0.244140625","1","1","1","1","1","1","3","3","1","0","2023-06-02 17:03:38"
"01d0b6f3-ea45-4719-b6c9-a93693961a66","0","15963055","0","32362705","42992725","-13.91601563","6.591796875","1085.205078","4080","46.56176758","3981","10.25390625","0.9765625","-0.366210938","1","1","1","1","1","1","3","3","1","0","2023-06-02 17:03:38"
"01d0b6f3-ea45-4719-b6c9-a93693961a66","0","15963055","0","32362705","42992725","4.638671875","5.859375","1081.787109","4076","46.61865234","3981","11.53564453","-0.48828125","-0.671386719","1","1","1","1","1","1","3","3","1","0","2023-06-02 17:03:38"
"01d0b6f3-ea45-4719-b6c9-a93693961a66","0","15963055","0","32362705","42992725","-19.53125","12.45117188","1061.035156","4079","46.74145508","3981","10.68115234","-0.549316406","0.061035156","1","1","1","1","1","1","3","3","1","0","2023-06-02 17:03:38"
"01d0b6f3-ea45-4719-b6c9-a93693961a66","0","15963055","0","32362705","42992725","-5.859375","11.47460938","1099.609375","4079","46.82275391","3981","10.7421875","-0.366210938","0.244140625","1","1","1","1","1","1","3","3","1","0","2023-06-02 17:03:38"
"01d0b6f3-ea45-4719-b6c9-a93693961a66","0","15963055","0","32362705","42992725","2.197265625","13.91601563","1070.556641","4078","46.88452148","3982","9.948730469","-0.122070313","-0.366210938","1","1","1","1","1","1","3","3","1","0","2023-06-02 17:03:38"
"01d0b6f3-ea45-4719-b6c9-a93693961a66","0","15963055","0","32362705","42992725","-2.685546875","-15.625","1093.017578","4079","46.97949219","3982","11.41357422","-0.549316406","-0.122070313","1","1","1","1","1","1","3","3","1","0","2023-06-02 17:03:38"
"01d0b6f3-ea45-4719-b6c9-a93693961a66","0","15963055","0","32362705","42992725","-8.056640625","45.41015625","1011.962891","4078","47.08349609","3982","10.55908203","0.061035156","-0.244140625","1","1","1","1","1","1","3","3","1","0","2023-06-02 17:03:38"
"01d0b6f3-ea45-4719-b6c9-a93693961a66","0","15963055","0","32362705","42992725","-12.20703125","14.40429688","1068.115234","4076","47.25830078","3983","10.25390625","-0.915527344","-0.366210938","1","1","1","1","1","1","3","3","1","0","2023-06-02 17:03:38"
"01d0b6f3-ea45-4719-b6c9-a93693961a66","0","15963055","0","32362705","42992725","-1.46484375","-21.72851563","1052.490234","4077","47.41674805","3982","10.07080078","0.549316406","-0.549316406","1","1","1","1","1","1","3","3","1","0","2023-06-02 17:03:39"
